13:09:11.265 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
13:09:11.265 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
13:09:11.265 > readBuffer: address = FFF00B count = 1
13:09:11.266 > DEBUG (get_OPstate) -> Dirección: 0xFFF00B Estado leído: 0x1
13:09:27.155 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:27.155 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:27.155 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.920734
13:09:54.552 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:54.552 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:54.552 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.228812
13:09:54.552 > DEBUG (polarization_settling) → Channel 2
13:09:59.100 > -------------------- DATOS OBTENIDOS --------------------
13:09:59.100 > ------------------ -------------------
13:09:59.101 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
13:09:59.417 > 121,3.9206884,2.1331024,0.00,44.2862625,-0.0017905476
13:09:59.419 > 122,3.9206612,2.1329744,0.00,44.2860794,-0.0017906757
13:09:59.419 > 123,3.9207284,2.1322703,0.00,44.2876091,-0.0017913796
13:09:59.419 > 124,3.9207623,2.1319375,0.00,44.2883568,-0.0017917125
13:09:59.427 > 125,3.9206519,2.1318257,0.00,44.2871742,-0.0017918244
13:09:59.429 > 126,3.9207926,2.1310048,0.00,44.2896957,-0.0017926452
13:09:59.431 > 127,3.9207993,2.1306834,0.00,44.2901115,-0.0017929666
13:09:59.435 > 128,3.9208333,2.1300497,0.00,44.2911797,-0.0017936003
13:09:59.436 > 129,3.9208155,2.1299248,0.00,44.2910995,-0.0017937253
13:09:59.436 > 130,3.9207041,2.1296253,0.00,44.2901001,-0.0017940247
13:09:59.443 > 131,3.9207678,2.1294696,0.00,44.2910118,-0.0017941804
13:09:59.446 > 132,3.9207156,2.1286983,0.00,44.2912102,-0.0017949517
13:09:59.449 > 133,3.9208305,2.1286314,0.00,44.2926331,-0.0017950187
13:09:59.451 > 134,3.9207654,2.1283326,0.00,44.2921791,-0.0017953174
13:09:59.452 > 135,3.9207613,2.1278143,0.00,44.2926750,-0.0017958357
13:09:59.456 > 136,3.9207230,2.1277165,0.00,44.2923279,-0.0017959335
13:09:59.459 > 137,3.9207997,2.1270781,0.00,44.2939034,-0.0017965720
13:09:59.461 > 138,3.9207911,2.1269419,0.00,44.2939453,-0.0017967081
13:09:59.464 > 139,3.9206617,2.1260841,0.00,44.2933159,-0.0017975660
13:09:59.467 > 140,3.9207406,2.1258564,0.00,44.2944870,-0.0017977937
