16:26:42.865 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
16:26:42.865 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
16:26:58.756 > DEBUG (obtain_Vbd) -> Ejecutandose
16:26:58.759 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:26:58.760 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.435050
16:26:58.761 > DEBUG (polarization_settling) → Channel 1
16:27:17.542 > DEBUG (obtain_Vbd) -> Ejecutandose
16:27:17.557 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:27:17.557 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.437242
16:27:17.558 > DEBUG (polarization_settling) → Channel 2
16:27:50.619 > -------------------- DATOS OBTENIDOS --------------------
16:27:50.619 > ------------------ -------------------
16:27:50.619 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
16:27:51.203 > 220,2.3862953,0.6838177,0.00,24.2299919,0.0000776324
16:27:51.205 > 221,2.3870482,0.6851162,0.00,24.2375069,0.0000789309
16:27:51.208 > 222,2.3875573,0.6863229,0.00,24.2422428,0.0000801376
16:27:51.211 > 223,2.3881180,0.6873519,0.00,24.2477760,0.0000811666
16:27:51.214 > 224,2.3888490,0.6887500,0.00,24.2549286,0.0000825646
16:27:51.216 > 225,2.3893864,0.6899352,0.00,24.2600212,0.0000837499
16:27:51.219 > 226,2.3900433,0.6914067,0.00,24.2662220,0.0000852214
16:27:51.223 > 227,2.3906376,0.6929830,0.00,24.2715778,0.0000867977
16:27:51.225 > 228,2.3911448,0.6941552,0.00,24.2763252,0.0000879698
16:27:51.227 > 229,2.3918889,0.6954026,0.00,24.2837925,0.0000892172
16:27:51.230 > 230,2.3924072,0.6971954,0.00,24.2880211,0.0000910101
16:27:51.233 > 231,2.3930349,0.6984779,0.00,24.2940788,0.0000922926
16:27:51.233 > 232,2.3936648,0.7001365,0.00,24.2997646,0.0000939512
16:27:51.240 > 233,2.3942721,0.7014382,0.00,24.3055592,0.0000952529
16:27:51.240 > 234,2.3948154,0.7035758,0.00,24.3097210,0.0000973905
16:27:51.242 > 235,2.3954568,0.7050917,0.00,24.3156929,0.0000989064
16:27:51.245 > 236,2.3961668,0.7068443,0.00,24.3222256,0.0001006590
16:27:51.248 > 237,2.3966897,0.7085399,0.00,24.3266125,0.0001023546
16:27:51.252 > 238,2.3971415,0.7103832,0.00,24.3300037,0.0001041979
16:27:51.255 > 239,2.3979414,0.7125241,0.00,24.3371887,0.0001063387
16:27:51.256 > 240,2.3985171,0.7143342,0.00,24.3420792,0.0001081489
16:27:51.258 > 241,2.3990312,0.7163810,0.00,24.3459911,0.0001101957
16:27:51.261 > 242,2.3995695,0.7183104,0.00,24.3503132,0.0001121251
16:27:51.263 > 243,2.4003208,0.7204737,0.00,24.3569012,0.0001142884
16:27:51.266 > 244,2.4008324,0.7225589,0.00,24.3607464,0.0001163735
16:27:51.270 > 245,2.4014325,0.7249962,0.00,24.3652630,0.0001188109
16:27:51.272 > 246,2.4021366,0.7271684,0.00,24.3712864,0.0001209831
16:27:51.274 > 247,2.4026473,0.7295917,0.00,24.3747635,0.0001234064
16:27:51.277 > 248,2.4034784,0.7318265,0.00,24.3822174,0.0001256412
16:27:51.279 > 249,2.4039958,0.7346105,0.00,24.3853970,0.0001284252
16:27:51.282 > 250,2.4045715,0.7370460,0.00,24.3896294,0.0001308607
16:27:51.290 > 251,2.4052255,0.7398388,0.00,24.3944073,0.0001336535
16:27:51.290 > 252,2.4058170,0.7420882,0.00,24.3990231,0.0001359029
16:27:51.291 > 253,2.4063635,0.7451552,0.00,24.4022465,0.0001389698
16:27:51.293 > 254,2.4070902,0.7482230,0.00,24.4075947,0.0001420377
16:27:51.296 > 255,2.4075305,0.7506717,0.00,24.4102173,0.0001444864
16:27:51.299 > 256,2.4081287,0.7539613,0.00,24.4138165,0.0001477760
16:27:51.301 > 257,2.4088573,0.7566704,0.00,24.4195652,0.0001504851
16:27:51.304 > 258,2.4094300,0.7597060,0.00,24.4231300,0.0001535207
16:27:51.307 > 259,2.4101348,0.7632673,0.00,24.4277020,0.0001570820
16:27:51.309 > 260,2.4107013,0.7666191,0.00,24.4308643,0.0001604338
16:27:51.312 > 261,2.4113042,0.7699644,0.00,24.4344616,0.0001637791
16:27:51.315 > 262,2.4119594,0.7735547,0.00,24.4384193,0.0001673694
16:27:51.317 > 263,2.4126022,0.7773032,0.00,24.4420624,0.0001711178
16:27:51.319 > 264,2.4131644,0.7805623,0.00,24.4452705,0.0001743770
16:27:51.319 > 265,2.4137802,0.7840118,0.00,24.4489098,0.0001778265
16:27:51.319 > 266,2.4143009,0.7879516,0.00,24.4509144,0.0001817663
16:27:51.328 > 267,2.4149806,0.7917725,0.00,24.4549179,0.0001855872
16:27:51.330 > 268,2.4157009,0.7954358,0.00,24.4595642,0.0001892505
16:27:51.332 > 269,2.4162664,0.7995594,0.00,24.4619045,0.0001933741
16:27:51.335 > 270,2.4167528,0.8039135,0.00,24.4630680,0.0001977282
16:27:51.338 > 271,2.4174292,0.8080025,0.00,24.4667511,0.0002018172
16:27:51.341 > 272,2.4179769,0.8121602,0.00,24.4688435,0.0002059749
16:27:51.343 > 273,2.4186313,0.8159077,0.00,24.4726276,0.0002097224
16:27:51.343 > 274,2.4193337,0.8207104,0.00,24.4758663,0.0002145251
16:27:51.343 > 275,2.4198155,0.8248554,0.00,24.4771976,0.0002186701
16:27:51.351 > 276,2.4204586,0.8293167,0.00,24.4800968,0.0002231314
16:27:51.354 > 277,2.4210353,0.8336835,0.00,24.4823132,0.0002274982
16:27:51.357 > 278,2.4216266,0.8383800,0.00,24.4843540,0.0002321947
16:27:51.359 > 279,2.4222684,0.8431191,0.00,24.4869461,0.0002369338
16:27:51.362 > 280,2.4229522,0.8476234,0.00,24.4902802,0.0002414381
16:27:51.362 > 281,2.4235640,0.8522241,0.00,24.4926643,0.0002460387
16:27:51.362 > 282,2.4241538,0.8573617,0.00,24.4942265,0.0002511764
16:27:51.369 > 283,2.4247081,0.8619390,0.00,24.4959564,0.0002557536
16:27:51.372 > 284,2.4252875,0.8670003,0.00,24.4974747,0.0002608150
16:27:51.375 > 285,2.4258866,0.8714457,0.00,24.4998741,0.0002652603
16:27:51.377 > 286,2.4265354,0.8769210,0.00,24.5017738,0.0002707357
16:27:51.380 > 287,2.4271595,0.8819258,0.00,24.5038795,0.0002757405
16:27:51.386 > 288,2.4277568,0.8873992,0.00,24.5051746,0.0002812139
16:27:51.386 > 289,2.4284344,0.8924596,0.00,24.5078526,0.0002862743
16:27:51.388 > 290,2.4289644,0.8979523,0.00,24.5083370,0.0002917669
