19:07:38.041 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:07:38.041 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:07:53.929 > DEBUG (obtain_Vbd) -> Ejecutandose
19:07:53.933 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:07:53.933 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438444
19:07:53.933 > DEBUG (polarization_settling) → Channel 1
19:08:12.424 > DEBUG (obtain_Vbd) -> Ejecutandose
19:08:12.427 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:08:12.428 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.437529
19:08:12.430 > DEBUG (polarization_settling) → Channel 2
19:08:44.609 > -------------------- DATOS OBTENIDOS --------------------
19:08:44.609 > ------------------ -------------------
19:08:44.610 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:08:44.921 > 122,2.3793995,0.6695677,0.00,24.1635838,0.0000634315
19:08:44.924 > 123,2.3800042,0.6702258,0.00,24.1700230,0.0000640896
19:08:44.926 > 124,2.3806248,0.6710878,0.00,24.1764355,0.0000649516
19:08:44.929 > 125,2.3811998,0.6718063,0.00,24.1824627,0.0000656701
19:08:44.931 > 126,2.3819883,0.6726211,0.00,24.1909065,0.0000664849
19:08:44.934 > 127,2.3824780,0.6735841,0.00,24.1956692,0.0000674479
19:08:44.937 > 128,2.3830230,0.6746225,0.00,24.2010059,0.0000684863
19:08:44.939 > 129,2.3836792,0.6754827,0.00,24.2078419,0.0000693465
19:08:44.942 > 130,2.3841796,0.6761665,0.00,24.2130241,0.0000700303
19:08:44.944 > 131,2.3848875,0.6772040,0.00,24.2202816,0.0000710677
19:08:44.947 > 132,2.3855042,0.6780482,0.00,24.2266693,0.0000719120
19:08:44.949 > 133,2.3860285,0.6790552,0.00,24.2317944,0.0000729190
19:08:44.952 > 134,2.3866315,0.6800061,0.00,24.2379055,0.0000738699
19:08:44.954 > 135,2.3873827,0.6811684,0.00,24.2455463,0.0000750322
19:08:44.957 > 136,2.3880348,0.6821058,0.00,24.2522526,0.0000759696
19:08:44.960 > 137,2.3884039,0.6831152,0.00,24.2555447,0.0000769790
19:08:44.963 > 138,2.3890901,0.6841849,0.00,24.2625122,0.0000780487
19:08:44.965 > 139,2.3897870,0.6853472,0.00,24.2695103,0.0000792110
19:08:44.968 > 140,2.3903341,0.6865315,0.00,24.2747192,0.0000803953
19:08:44.970 > 141,2.3910937,0.6876761,0.00,24.2824764,0.0000815399
19:08:44.973 > 142,2.3914576,0.6888388,0.00,24.2855453,0.0000827026
19:08:44.975 > 143,2.3922589,0.6902524,0.00,24.2935104,0.0000841162
19:08:44.978 > 144,2.3928187,0.6915157,0.00,24.2987862,0.0000853795
19:08:44.980 > 145,2.3934042,0.6927543,0.00,24.3043919,0.0000866181
19:08:44.983 > 146,2.3941753,0.6941739,0.00,24.3119926,0.0000880377
19:08:44.986 > 147,2.3945181,0.6955523,0.00,24.3145885,0.0000894161
19:08:44.988 > 148,2.3952048,0.6971790,0.00,24.3209782,0.0000910428
19:08:44.991 > 149,2.3958662,0.6984621,0.00,24.3274288,0.0000923259
19:08:44.993 > 150,2.3965423,0.6999373,0.00,24.3338547,0.0000938011
19:08:44.995 > 151,2.3969858,0.7014415,0.00,24.3375053,0.0000953053
19:08:44.998 > 152,2.3975444,0.7029200,0.00,24.3425407,0.0000967838
19:08:45.000 > 153,2.3982379,0.7049757,0.00,24.3485622,0.0000988395
19:08:45.003 > 154,2.3988681,0.7060768,0.00,24.3548355,0.0000999406
19:08:45.005 > 155,2.3993871,0.7081741,0.00,24.3587551,0.0001020379
19:08:45.008 > 156,2.4000082,0.7099716,0.00,24.3641911,0.0001038354
19:08:45.011 > 157,2.4005949,0.7115657,0.00,24.3694382,0.0001054295
19:08:45.013 > 158,2.4011407,0.7135498,0.00,24.3737907,0.0001074136
19:08:45.016 > 159,2.4018452,0.7152280,0.00,24.3803368,0.0001090918
19:08:45.018 > 160,2.4024453,0.7173647,0.00,24.3851681,0.0001112285
19:08:45.021 > 161,2.4030650,0.7193637,0.00,24.3903770,0.0001132275
19:08:45.023 > 162,2.4037623,0.7213446,0.00,24.3965225,0.0001152084
19:08:45.026 > 163,2.4042296,0.7237249,0.00,24.3995323,0.0001175887
19:08:45.028 > 164,2.4049284,0.7256992,0.00,24.4057007,0.0001195630
19:08:45.031 > 165,2.4054523,0.7279944,0.00,24.4094677,0.0001218582
19:08:45.034 > 166,2.4062450,0.7301058,0.00,24.4165993,0.0001239696
19:08:45.036 > 167,2.4067068,0.7327466,0.00,24.4192734,0.0001266104
19:08:45.039 > 168,2.4073102,0.7350558,0.00,24.4239635,0.0001289196
19:08:45.041 > 169,2.4079828,0.7376223,0.00,24.4292011,0.0001314861
19:08:45.044 > 170,2.4085281,0.7403211,0.00,24.4327965,0.0001341849
19:08:45.046 > 171,2.4092231,0.7427645,0.00,24.4384270,0.0001366283
19:08:45.049 > 172,2.4098120,0.7453431,0.00,24.4426632,0.0001392069
19:08:45.051 > 173,2.4103251,0.7480841,0.00,24.4458370,0.0001419479
19:08:45.054 > 174,2.4109926,0.7508821,0.00,24.4507713,0.0001447460
19:08:45.056 > 175,2.4116204,0.7538322,0.00,24.4550762,0.0001476960
19:08:45.059 > 176,2.4122989,0.7567967,0.00,24.4599667,0.0001506605
19:08:45.062 > 177,2.4129233,0.7599357,0.00,24.4640331,0.0001537995
19:08:45.064 > 178,2.4134669,0.7630451,0.00,24.4671783,0.0001569089
19:08:45.067 > 179,2.4140344,0.7663647,0.00,24.4703865,0.0001602285
19:08:45.069 > 180,2.4146638,0.7697412,0.00,24.4742622,0.0001636050
19:08:45.072 > 181,2.4153907,0.7726178,0.00,24.4798145,0.0001664816
19:08:45.075 > 182,2.4159164,0.7763939,0.00,24.4820499,0.0001702577
19:08:45.078 > 183,2.4164782,0.7797316,0.00,24.4851685,0.0001735954
19:08:45.080 > 184,2.4170592,0.7835732,0.00,24.4879875,0.0001774369
19:08:45.082 > 185,2.4178262,0.7871677,0.00,24.4932594,0.0001810315
19:08:45.085 > 186,2.4183514,0.7905873,0.00,24.4958611,0.0001844511
19:08:45.088 > 187,2.4190016,0.7945317,0.00,24.4993877,0.0001883955
19:08:45.090 > 188,2.4196007,0.7986599,0.00,24.5021172,0.0001925237
19:08:45.093 > 189,2.4201274,0.8024004,0.00,24.5044003,0.0001962642
19:08:45.096 > 190,2.4208145,0.8064057,0.00,24.5082989,0.0002002695
19:08:45.098 > 191,2.4214768,0.8103711,0.00,24.5119457,0.0002042349
19:08:45.101 > 192,2.4219396,0.8147337,0.00,24.5128231,0.0002085975
19:08:45.103 > 193,2.4225433,0.8186004,0.00,24.5158806,0.0002124642
19:08:45.106 > 194,2.4232271,0.8230144,0.00,24.5193100,0.0002168782
19:08:45.108 > 195,2.4238651,0.8273382,0.00,24.5222950,0.0002212020
19:08:45.111 > 196,2.4244642,0.8315104,0.00,24.5249786,0.0002253742
19:08:45.113 > 197,2.4250910,0.8365722,0.00,24.5270557,0.0002304360
19:08:45.115 > 198,2.4256079,0.8404661,0.00,24.5290623,0.0002343299
19:08:45.118 > 199,2.4263227,0.8449190,0.00,24.5328178,0.0002387828
19:08:45.120 > 200,2.4268844,0.8499644,0.00,24.5341434,0.0002438282
19:08:45.123 > 201,2.4274817,0.8546456,0.00,24.5362701,0.0002485093
19:08:45.127 > 202,2.4281623,0.8599202,0.00,24.5387592,0.0002537840
19:08:45.129 > 203,2.4288208,0.8638590,0.00,24.5423889,0.0002577228
19:08:45.132 > 204,2.4292891,0.8690373,0.00,24.5424728,0.0002629011
19:08:45.134 > 205,2.4299822,0.8741768,0.00,24.5452518,0.0002680406
19:08:45.137 > 206,2.4305735,0.8789350,0.00,24.5472279,0.0002727988
19:08:45.139 > 207,2.4312198,0.8842102,0.00,24.5493126,0.0002780740
19:08:45.142 > 208,2.4316890,0.8890227,0.00,24.5497913,0.0002828865
19:08:45.144 > 209,2.4323549,0.8941762,0.00,24.5522327,0.0002880400
19:08:45.147 > 210,2.4329987,0.8990828,0.00,24.5546722,0.0002929466
19:08:45.149 > 211,2.4336531,0.9051343,0.00,24.5560360,0.0002989981
19:08:45.152 > 212,2.4343247,0.9104571,0.00,24.5583687,0.0003043209
19:08:45.154 > 213,2.4349070,0.9159488,0.00,24.5594654,0.0003098126
19:08:45.157 > 214,2.4354374,0.9211403,0.00,24.5602722,0.0003150041
19:08:45.159 > 215,2.4360156,0.9259425,0.00,24.5620480,0.0003198063
19:08:45.162 > 216,2.4367461,0.9317737,0.00,24.5645409,0.0003256375
19:08:45.165 > 217,2.4372902,0.9368749,0.00,24.5655994,0.0003307387
19:08:45.168 > 218,2.4378004,0.9422945,0.00,24.5659256,0.0003361583
19:08:45.170 > 219,2.4383485,0.9482605,0.00,24.5661259,0.0003421243
19:08:45.173 > 220,2.4390595,0.9537428,0.00,24.5687542,0.0003476066
19:08:45.175 > 221,2.4397182,0.9597008,0.00,24.5702667,0.0003535646
19:08:45.178 > 222,2.4401550,0.9645078,0.00,24.5703697,0.0003583716
19:08:45.181 > 223,2.4409268,0.9699957,0.00,24.5737076,0.0003638595
19:08:45.183 > 224,2.4416058,0.9760786,0.00,24.5753288,0.0003699424
19:08:45.185 > 225,2.4420409,0.9815637,0.00,24.5746994,0.0003754275
19:08:45.188 > 226,2.4426949,0.9872996,0.00,24.5763912,0.0003811634
19:08:45.191 > 227,2.4432206,0.9929928,0.00,24.5766125,0.0003868566
19:08:45.194 > 228,2.4438894,0.9984808,0.00,24.5787354,0.0003923446
19:08:45.196 > 229,2.4446008,1.0045992,0.00,24.5806999,0.0003984630
19:08:45.198 > 230,2.4451354,1.0100614,0.00,24.5812683,0.0004039252
19:08:45.201 > 231,2.4457922,1.0158206,0.00,24.5829678,0.0004096844
19:08:45.203 > 232,2.4464054,1.0215462,0.00,24.5841885,0.0004154100
19:08:45.206 > 233,2.4469259,1.0272423,0.00,24.5843449,0.0004211061
19:08:45.208 > 234,2.4474647,1.0333468,0.00,24.5842896,0.0004272106
19:08:45.211 > 235,2.4480865,1.0388182,0.00,24.5858765,0.0004326820
19:08:45.214 > 236,2.4487631,1.0454938,0.00,24.5868473,0.0004393577
19:08:45.216 > 237,2.4493136,1.0508498,0.00,24.5877151,0.0004447136
19:08:45.219 > 238,2.4497902,1.0570829,0.00,24.5867920,0.0004509467
19:08:45.221 > 239,2.4503946,1.0624558,0.00,24.5882759,0.0004563196
19:08:45.224 > 240,2.4510891,1.0682065,0.00,24.5904274,0.0004620703
19:08:45.227 > 241,2.4516973,1.0746038,0.00,24.5908833,0.0004684676
19:08:45.229 > 242,2.4522994,1.0806203,0.00,24.5916653,0.0004744841
19:08:45.232 > 243,2.4528751,1.0862514,0.00,24.5925426,0.0004801152
19:08:45.234 > 244,2.4534256,1.0919844,0.00,24.5930138,0.0004858482
19:08:45.237 > 245,2.4540515,1.0977376,0.00,24.5943546,0.0004916014
19:08:45.239 > 246,2.4545476,1.1034766,0.00,24.5941811,0.0004973405
19:08:45.242 > 247,2.4550879,1.1095787,0.00,24.5941448,0.0005034425
19:08:45.245 > 248,2.4556782,1.1156691,0.00,24.5947113,0.0005095329
19:08:45.247 > 249,2.4563100,1.1209288,0.00,24.5966377,0.0005147926
19:08:45.250 > 250,2.4569902,1.1275599,0.00,24.5976982,0.0005214237
19:08:45.252 > 251,2.4574893,1.1334884,0.00,24.5973568,0.0005273522
19:08:45.255 > 252,2.4581614,1.1388491,0.00,24.5996532,0.0005327130
19:08:45.257 > 253,2.4587984,1.1456033,0.00,24.6000748,0.0005394671
19:08:45.260 > 254,2.4593368,1.1521277,0.00,24.5995731,0.0005459915
19:08:45.262 > 255,2.4599986,1.1588752,0.00,24.6002941,0.0005527390
19:08:45.265 > 256,2.4607050,1.1649661,0.00,24.6022282,0.0005588299
19:08:45.267 > 257,2.4613204,1.1718867,0.00,24.6022186,0.0005657505
19:08:45.270 > 258,2.4620421,1.1781553,0.00,24.6041470,0.0005720191
19:08:45.272 > 259,2.4625463,1.1847976,0.00,24.6031189,0.0005786614
19:08:45.275 > 260,2.4631956,1.1912482,0.00,24.6040020,0.0005851120
19:08:45.278 > 261,2.4639435,1.1978605,0.00,24.6058788,0.0005917243
19:08:45.279 > 262,2.4645400,1.2042091,0.00,24.6062469,0.0005980729
19:08:45.282 > 263,2.4651284,1.2106764,0.00,24.6063957,0.0006045402
19:08:45.284 > 264,2.4657509,1.2167164,0.00,24.6073952,0.0006105802
19:08:45.287 > 265,2.4663579,1.2228811,0.00,24.6080799,0.0006167449
19:08:45.289 > 266,2.4669070,1.2298672,0.00,24.6072216,0.0006237310
19:08:45.293 > 267,2.4675601,1.2356586,0.00,24.6088390,0.0006295224
19:08:45.295 > 268,2.4681616,1.2421499,0.00,24.6091194,0.0006360137
19:08:45.297 > 269,2.4688857,1.2488521,0.00,24.6106186,0.0006427160
19:08:45.300 > 270,2.4694183,1.2551492,0.00,24.6102905,0.0006490130
19:08:45.303 > 271,2.4700806,1.2615722,0.00,24.6113567,0.0006554360
19:08:45.305 > 272,2.4706569,1.2682692,0.00,24.6111183,0.0006621330
19:08:45.308 > 273,2.4713295,1.2743034,0.00,24.6127148,0.0006681673
19:08:45.311 > 274,2.4718740,1.2808611,0.00,24.6122513,0.0006747249
19:08:45.313 > 275,2.4725990,1.2873397,0.00,24.6139984,0.0006812035
19:08:45.316 > 276,2.4732604,1.2937542,0.00,24.6150646,0.0006876180
19:08:45.318 > 277,2.4737449,1.2997614,0.00,24.6144695,0.0006936252
19:08:45.321 > 278,2.4743726,1.3057306,0.00,24.6156044,0.0006995944
19:08:45.323 > 279,2.4749770,1.3131821,0.00,24.6149082,0.0007070459
19:08:45.326 > 280,2.4756560,1.3189329,0.00,24.6168766,0.0007127967
19:08:45.328 > 281,2.4762230,1.3248470,0.00,24.6173534,0.0007187108
19:08:45.331 > 282,2.4768484,1.3315169,0.00,24.6177235,0.0007253807
19:08:45.333 > 283,2.4773993,1.3384806,0.00,24.6169109,0.0007323444
19:08:45.336 > 284,2.4781287,1.3443328,0.00,24.6193657,0.0007381966
19:08:45.338 > 285,2.4786627,1.3514649,0.00,24.6181755,0.0007453287
19:08:45.341 > 286,2.4792492,1.3575118,0.00,24.6187420,0.0007513756
19:08:45.344 > 287,2.4799442,1.3643754,0.00,24.6197319,0.0007582391
19:08:45.346 > 288,2.4804804,1.3703675,0.00,24.6197624,0.0007642313
19:08:45.349 > 289,2.4811015,1.3772726,0.00,24.6198368,0.0007711364
19:08:45.352 > 290,2.4815950,1.3831534,0.00,24.6194820,0.0007770172
19:08:45.354 > 291,2.4823339,1.3894286,0.00,24.6216068,0.0007832924
19:08:45.357 > 292,2.4828823,1.3953118,0.00,24.6218948,0.0007891756
19:08:45.359 > 293,2.4834738,1.4022881,0.00,24.6215458,0.0007961519
19:08:45.362 > 294,2.4841793,1.4085650,0.00,24.6232738,0.0008024289
