08:44:32.774 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
08:44:32.774 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
08:44:48.651 > DEBUG (obtain_Vbd) -> Ejecutandose
08:44:48.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
08:44:48.655 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.429391
08:44:48.655 > DEBUG (polarization_settling) → Channel 1
08:45:07.444 > DEBUG (obtain_Vbd) -> Ejecutandose
08:45:07.448 > DEBUG (obtain_Vbd) -> logaritmo calculado
08:45:07.448 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.436789
08:45:07.451 > DEBUG (polarization_settling) → Channel 2
08:45:40.509 > -------------------- DATOS OBTENIDOS --------------------
08:45:40.509 > ------------------ -------------------
08:45:40.509 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
08:45:40.990 > 186,2.4122920,0.7809435,0.00,24.4343796,0.0001749509
08:45:40.993 > 187,2.4129515,0.7847818,0.00,24.4381256,0.0001787891
08:45:40.995 > 188,2.4135218,0.7883211,0.00,24.4411354,0.0001823285
08:45:40.998 > 189,2.4141443,0.7922220,0.00,24.4443798,0.0001862294
08:45:41.000 > 190,2.4146624,0.7962282,0.00,24.4462833,0.0001902356
08:45:41.003 > 191,2.4153337,0.8000879,0.00,24.4501476,0.0001940953
08:45:41.006 > 192,2.4158580,0.8040295,0.00,24.4521923,0.0001980369
08:45:41.009 > 193,2.4165549,0.8084431,0.00,24.4557781,0.0002024505
08:45:41.011 > 194,2.4171259,0.8126073,0.00,24.4581375,0.0002066147
08:45:41.013 > 195,2.4177740,0.8167664,0.00,24.4614143,0.0002107738
08:45:41.016 > 196,2.4183626,0.8210355,0.00,24.4638710,0.0002150429
08:45:41.019 > 197,2.4189129,0.8258251,0.00,24.4653320,0.0002198325
08:45:41.021 > 198,2.4195335,0.8303958,0.00,24.4678516,0.0002244032
08:45:41.024 > 199,2.4201400,0.8348472,0.00,24.4703312,0.0002288546
08:45:41.026 > 200,2.4208519,0.8393179,0.00,24.4740314,0.0002333252
08:45:41.028 > 201,2.4213951,0.8443596,0.00,24.4751415,0.0002383670
08:45:41.031 > 202,2.4220593,0.8492250,0.00,24.4778671,0.0002432324
08:45:41.033 > 203,2.4226663,0.8537157,0.00,24.4803104,0.0002477231
08:45:41.036 > 204,2.4232230,0.8585689,0.00,24.4817791,0.0002525763
08:45:41.039 > 205,2.4239287,0.8635423,0.00,24.4848785,0.0002575497
08:45:41.042 > 206,2.4245040,0.8689610,0.00,24.4859734,0.0002629684
08:45:41.044 > 207,2.4251230,0.8738629,0.00,24.4881268,0.0002678703
08:45:41.047 > 208,2.4257085,0.8788733,0.00,24.4897709,0.0002728807
08:45:41.049 > 209,2.4263399,0.8841671,0.00,24.4916573,0.0002781745
08:45:41.052 > 210,2.4269049,0.8893141,0.00,24.4929161,0.0002833215
08:45:41.056 > 211,2.4275644,0.8940251,0.00,24.4957466,0.0002880325
08:45:41.057 > 212,2.4282367,0.8995341,0.00,24.4978924,0.0002935415
08:45:41.060 > 213,2.4288251,0.9051937,0.00,24.4988880,0.0002992011
08:45:41.063 > 214,2.4294074,0.9107635,0.00,24.4999065,0.0003047709
08:45:41.065 > 215,2.4299457,0.9156359,0.00,24.5011387,0.0003096433
08:45:41.068 > 216,2.4305491,0.9212661,0.00,24.5023422,0.0003152735
08:45:41.070 > 217,2.4311643,0.9263962,0.00,24.5042095,0.0003204036
08:45:41.073 > 218,2.4317663,0.9319440,0.00,24.5054836,0.0003259514
08:45:41.076 > 219,2.4323971,0.9371826,0.00,24.5074234,0.0003311900
08:45:41.078 > 220,2.4330151,0.9426851,0.00,24.5089321,0.0003366925
08:45:41.080 > 221,2.4336665,0.9487226,0.00,24.5102749,0.0003427300
08:45:41.083 > 222,2.4341915,0.9544818,0.00,24.5104198,0.0003484892
08:45:41.085 > 223,2.4348354,0.9594206,0.00,24.5128269,0.0003534280
08:45:41.088 > 224,2.4353931,0.9657323,0.00,24.5127754,0.0003597397
08:45:41.091 > 225,2.4360259,0.9708956,0.00,24.5148163,0.0003649030
08:45:41.093 > 226,2.4365337,0.9768087,0.00,24.5145969,0.0003708161
08:45:41.096 > 227,2.4372082,0.9828565,0.00,24.5162010,0.0003768639
08:45:41.098 > 228,2.4377940,0.9885026,0.00,24.5171795,0.0003825100
08:45:41.101 > 229,2.4384174,0.9936612,0.00,24.5191154,0.0003876686
