21:13:46.213 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
21:13:46.214 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
21:14:02.089 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:02.092 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:02.093 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.455005
21:14:02.093 > DEBUG (polarization_settling) → Channel 1
21:14:20.557 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:20.557 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:20.557 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458749
21:14:20.573 > DEBUG (polarization_settling) → Channel 2
21:14:53.143 > -------------------- DATOS OBTENIDOS --------------------
21:14:53.143 > ------------------ -------------------
21:14:53.143 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
21:14:53.857 > 278,2.4933577,1.3088083,0.00,24.8367424,0.0007022109
21:14:53.859 > 279,2.4940863,1.3152355,0.00,24.8385849,0.0007086381
21:14:53.861 > 280,2.4945900,1.3215953,0.00,24.8378487,0.0007149979
21:14:53.864 > 281,2.4952407,1.3284953,0.00,24.8382759,0.0007218979
21:14:53.866 > 282,2.4957509,1.3345866,0.00,24.8378963,0.0007279892
21:14:53.868 > 283,2.4964230,1.3410699,0.00,24.8390160,0.0007344726
21:14:53.868 > 284,2.4969554,1.3473544,0.00,24.8386955,0.0007407570
21:14:53.868 > 285,2.4976060,1.3540772,0.00,24.8393097,0.0007474798
21:14:53.877 > 286,2.4982276,1.3602307,0.00,24.8401775,0.0007536333
21:14:53.879 > 287,2.4988651,1.3665382,0.00,24.8410740,0.0007599408
21:14:53.880 > 288,2.4995177,1.3731753,0.00,24.8418007,0.0007665779
21:14:53.880 > 289,2.5001309,1.3795917,0.00,24.8422947,0.0007729944
21:14:53.880 > 290,2.5007315,1.3856133,0.00,24.8430538,0.0007790159
21:14:53.890 > 291,2.5011764,1.3927345,0.00,24.8408241,0.0007861372
21:14:53.892 > 292,2.5019891,1.3990270,0.00,24.8438015,0.0007924296
21:14:53.895 > 293,2.5027072,1.4060360,0.00,24.8449097,0.0007994387
21:14:53.897 > 294,2.5031459,1.4116802,0.00,24.8441563,0.0008050828
