09:39:53.408 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:39:53.408 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:40:09.274 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:09.279 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:09.279 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.471339
09:40:09.280 > DEBUG (polarization_settling) → Channel 1
09:40:28.044 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:28.047 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:28.048 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.480472
09:40:28.050 > DEBUG (polarization_settling) → Channel 2
09:41:01.881 > -------------------- DATOS OBTENIDOS --------------------
09:41:01.881 > ------------------ -------------------
09:41:01.882 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:41:02.364 > 186,2.4584925,0.8031240,0.00,24.9570751,0.0001960327
09:41:02.366 > 187,2.4591637,0.8068739,0.00,24.9610500,0.0001997825
09:41:02.369 > 188,2.4597540,0.8109623,0.00,24.9637203,0.0002038710
09:41:02.371 > 189,2.4603622,0.8155690,0.00,24.9660568,0.0002084777
09:41:02.374 > 190,2.4609818,0.8199008,0.00,24.9688148,0.0002128094
09:41:02.377 > 191,2.4615304,0.8239036,0.00,24.9710808,0.0002168123
09:41:02.379 > 192,2.4621878,0.8285253,0.00,24.9739799,0.0002214340
09:41:02.381 > 193,2.4628978,0.8331957,0.00,24.9774494,0.0002261044
09:41:02.384 > 194,2.4633906,0.8375975,0.00,24.9786396,0.0002305062
09:41:02.386 > 195,2.4639440,0.8422122,0.00,24.9803181,0.0002351209
09:41:02.389 > 196,2.4646277,0.8467100,0.00,24.9836597,0.0002396187
09:41:02.391 > 197,2.4652073,0.8511179,0.00,24.9858665,0.0002440266
09:41:02.394 > 198,2.4657812,0.8557054,0.00,24.9878159,0.0002486141
09:41:02.397 > 199,2.4663889,0.8608697,0.00,24.9895611,0.0002537784
09:41:02.400 > 200,2.4669735,0.8656663,0.00,24.9914188,0.0002585750
09:41:02.403 > 201,2.4677317,0.8708072,0.00,24.9949627,0.0002637159
09:41:02.405 > 202,2.4682925,0.8756104,0.00,24.9965324,0.0002685191
09:41:02.408 > 203,2.4688668,0.8808018,0.00,24.9978542,0.0002737105
09:41:02.410 > 204,2.4696093,0.8857111,0.00,25.0014534,0.0002786198
09:41:02.413 > 205,2.4701650,0.8908534,0.00,25.0026073,0.0002837621
09:41:02.415 > 206,2.4707234,0.8963544,0.00,25.0034180,0.0002892631
09:41:02.418 > 207,2.4712934,0.9010299,0.00,25.0052299,0.0002939386
