19:39:41.298 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:39:41.298 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:39:57.177 > DEBUG (obtain_Vbd) -> Ejecutandose
19:39:57.181 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:39:57.181 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458076
19:39:57.182 > DEBUG (polarization_settling) → Channel 1
19:40:15.654 > DEBUG (obtain_Vbd) -> Ejecutandose
19:40:15.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:40:15.654 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458384
19:40:15.654 > DEBUG (polarization_settling) → Channel 2
19:40:48.224 > -------------------- DATOS OBTENIDOS --------------------
19:40:48.224 > ------------------ -------------------
19:40:48.224 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:40:48.644 > 163,2.4226089,0.7240313,0.00,24.6164913,0.0001173815
19:40:48.644 > 164,2.4232357,0.7263704,0.00,24.6214256,0.0001197206
19:40:48.644 > 165,2.4239326,0.7284458,0.00,24.6274662,0.0001217960
19:40:48.652 > 166,2.4243956,0.7307774,0.00,24.6304779,0.0001241277
19:40:48.654 > 167,2.4250929,0.7328575,0.00,24.6365166,0.0001262077
19:40:48.658 > 168,2.4255860,0.7353299,0.00,24.6397362,0.0001286801
19:40:48.660 > 169,2.4262927,0.7379188,0.00,24.6453514,0.0001312690
19:40:48.663 > 170,2.4267871,0.7405339,0.00,24.6484356,0.0001338842
19:40:48.665 > 171,2.4274879,0.7429858,0.00,24.6541271,0.0001363360
19:40:48.668 > 172,2.4281642,0.7457291,0.00,24.6592216,0.0001390793
19:40:48.670 > 173,2.4287493,0.7486042,0.00,24.6631031,0.0001419545
19:40:48.673 > 174,2.4293845,0.7512484,0.00,24.6678162,0.0001445987
19:40:48.676 > 175,2.4299691,0.7542134,0.00,24.6715965,0.0001475636
19:40:48.678 > 176,2.4305930,0.7568378,0.00,24.6761990,0.0001501881
19:40:48.680 > 177,2.4312170,0.7602757,0.00,24.6799488,0.0001536260
19:40:48.683 > 178,2.4318526,0.7630451,0.00,24.6845360,0.0001563954
19:40:48.685 > 179,2.4324677,0.7661996,0.00,24.6884766,0.0001595498
