20:52:42.467 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
20:52:42.467 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
20:52:58.343 > DEBUG (obtain_Vbd) -> Ejecutandose
20:52:58.347 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:52:58.347 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.457537
20:52:58.348 > DEBUG (polarization_settling) → Channel 1
20:53:16.822 > DEBUG (obtain_Vbd) -> Ejecutandose
20:53:16.826 > DEBUG (obtain_Vbd) -> logaritmo calculado
20:53:16.826 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458044
20:53:16.829 > DEBUG (polarization_settling) → Channel 2
20:53:49.375 > -------------------- DATOS OBTENIDOS --------------------
20:53:49.375 > ------------------ -------------------
20:53:49.375 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
20:53:49.628 > 98,2.3812811,0.6562929,0.00,24.2000675,0.0000498171
20:53:49.631 > 99,2.3818138,0.6567466,0.00,24.2058716,0.0000502708
20:53:49.633 > 100,2.3824639,0.6572391,0.00,24.2130222,0.0000507634
20:53:49.635 > 101,2.3831627,0.6577896,0.00,24.2206860,0.0000513139
20:53:49.638 > 102,2.3837368,0.6582836,0.00,24.2269382,0.0000518078
20:53:49.641 > 103,2.3842883,0.6587457,0.00,24.2329540,0.0000522699
20:53:49.644 > 104,2.3849158,0.6592724,0.00,24.2398014,0.0000527966
20:53:49.646 > 105,2.3855753,0.6598505,0.00,24.2469711,0.0000533747
20:53:49.649 > 106,2.3861268,0.6603276,0.00,24.2529736,0.0000538518
20:53:49.652 > 107,2.3867495,0.6608290,0.00,24.2597904,0.0000543532
20:53:49.655 > 108,2.3874333,0.6614178,0.00,24.2672367,0.0000549421
20:53:49.656 > 109,2.3878880,0.6620989,0.00,24.2718830,0.0000556231
20:53:49.656 > 110,2.3886049,0.6625732,0.00,24.2798405,0.0000560974
20:53:49.656 > 111,2.3892603,0.6631859,0.00,24.2869263,0.0000567101
20:53:49.664 > 112,2.3898954,0.6637112,0.00,24.2938652,0.0000572354
20:53:49.667 > 113,2.3905208,0.6645026,0.00,24.3004074,0.0000580268
20:53:49.668 > 114,2.3911209,0.6651574,0.00,24.3067989,0.0000586816
20:53:49.671 > 115,2.3917594,0.6658127,0.00,24.3136387,0.0000593370
20:53:49.675 > 116,2.3921990,0.6663904,0.00,24.3182163,0.0000599146
20:53:49.677 > 117,2.3929782,0.6670634,0.00,24.3266983,0.0000605876
20:53:49.679 > 118,2.3934727,0.6677711,0.00,24.3317871,0.0000612953
20:53:49.682 > 119,2.3941481,0.6685415,0.00,24.3389435,0.0000620657
20:53:49.684 > 120,2.3946569,0.6692141,0.00,24.3442364,0.0000627383
20:53:49.684 > 121,2.3953090,0.6698376,0.00,24.3512707,0.0000633618
20:53:49.690 > 122,2.3960822,0.6707347,0.00,24.3594475,0.0000642589
20:53:49.693 > 123,2.3965049,0.6714952,0.00,24.3636360,0.0000650194
20:53:49.694 > 124,2.3971603,0.6724082,0.00,24.3704052,0.0000659325
20:53:49.697 > 125,2.3977566,0.6730930,0.00,24.3767166,0.0000666172
20:53:49.700 > 126,2.3983536,0.6739765,0.00,24.3828316,0.0000675008
20:53:49.703 > 127,2.3990185,0.6747100,0.00,24.3899021,0.0000682342
20:53:49.705 > 128,2.3996930,0.6755828,0.00,24.3969383,0.0000691070
20:53:49.708 > 129,2.4002385,0.6765126,0.00,24.4023972,0.0000700368
20:53:49.710 > 130,2.4007778,0.6774345,0.00,24.4077873,0.0000709587
20:53:49.713 > 131,2.4014554,0.6784481,0.00,24.4147148,0.0000719723
20:53:49.716 > 132,2.4019685,0.6794724,0.00,24.4196892,0.0000729967
20:53:49.719 > 133,2.4027066,0.6802994,0.00,24.4275265,0.0000738236
20:53:49.720 > 134,2.4033086,0.6812704,0.00,24.4336052,0.0000747946
20:53:49.723 > 135,2.4039166,0.6823018,0.00,24.4396935,0.0000758260
20:53:49.726 > 136,2.4044952,0.6832724,0.00,24.4454956,0.0000767966
20:53:49.729 > 137,2.4049752,0.6844431,0.00,24.4499283,0.0000779673
20:53:49.731 > 138,2.4057260,0.6856713,0.00,24.4574909,0.0000791956
20:53:49.734 > 139,2.4063587,0.6865521,0.00,24.4640293,0.0000800763
20:53:49.736 > 140,2.4068878,0.6877645,0.00,24.4689941,0.0000812887
20:53:49.739 > 141,2.4076293,0.6890400,0.00,24.4763985,0.0000825642
20:53:49.741 > 142,2.4081697,0.6902888,0.00,24.4814625,0.0000838131
20:53:49.744 > 143,2.4088407,0.6916200,0.00,24.4879761,0.0000851442
20:53:49.746 > 144,2.4094014,0.6926841,0.00,24.4934711,0.0000862083
20:53:49.749 > 145,2.4099057,0.6941168,0.00,24.4979134,0.0000876410
20:53:49.751 > 146,2.4105463,0.6953675,0.00,24.5041561,0.0000888917
20:53:49.751 > 147,2.4111862,0.6968371,0.00,24.5101585,0.0000903614
20:53:49.757 > 148,2.4117677,0.6981318,0.00,24.5156555,0.0000916560
20:53:49.760 > 149,2.4122953,0.6996660,0.00,24.5202694,0.0000931903
20:53:49.762 > 150,2.4129131,0.7013901,0.00,24.5257416,0.0000949143
20:53:49.764 > 151,2.4137383,0.7028335,0.00,24.5339584,0.0000963577
20:53:49.766 > 152,2.4142561,0.7044846,0.00,24.5383301,0.0000980088
20:53:49.766 > 153,2.4148660,0.7058812,0.00,24.5440559,0.0000994055
20:53:49.772 > 154,2.4154866,0.7076526,0.00,24.5495148,0.0001011768
20:53:49.775 > 155,2.4160209,0.7093168,0.00,24.5540695,0.0001028410
20:53:49.777 > 156,2.4167075,0.7111026,0.00,24.5602913,0.0001046268
20:53:49.780 > 157,2.4172742,0.7127813,0.00,24.5652122,0.0001063055
20:53:49.783 > 158,2.4178252,0.7148337,0.00,24.5695553,0.0001083580
20:53:49.785 > 159,2.4184992,0.7168379,0.00,24.5753975,0.0001103622
20:53:49.787 > 160,2.4190078,0.7188628,0.00,24.5792694,0.0001123870
20:53:49.790 > 161,2.4197991,0.7207230,0.00,24.5866489,0.0001142472
20:53:49.792 > 162,2.4202514,0.7228685,0.00,24.5897293,0.0001163927
20:53:49.794 > 163,2.4209068,0.7250496,0.00,24.5951672,0.0001185738
20:53:49.798 > 164,2.4215157,0.7273012,0.00,24.5999832,0.0001208255
20:53:49.800 > 165,2.4222941,0.7294238,0.00,24.6069355,0.0001229481
20:53:49.801 > 166,2.4227118,0.7314907,0.00,24.6096916,0.0001250150
20:53:49.806 > 167,2.4232988,0.7338678,0.00,24.6141167,0.0001273920
20:53:49.808 > 168,2.4238913,0.7362635,0.00,24.6185894,0.0001297877
20:53:49.809 > 169,2.4246211,0.7387757,0.00,24.6245575,0.0001323000
20:53:49.809 > 170,2.4252117,0.7413768,0.00,24.6287899,0.0001349010
20:53:49.816 > 171,2.4258606,0.7440649,0.00,24.6336212,0.0001375891
20:53:49.818 > 172,2.4263334,0.7468137,0.00,24.6363106,0.0001403379
20:53:49.820 > 173,2.4269176,0.7496436,0.00,24.6402283,0.0001431678
20:53:49.823 > 174,2.4276669,0.7524757,0.00,24.6460915,0.0001460000
20:53:49.826 > 175,2.4282591,0.7550988,0.00,24.6503201,0.0001486230
20:53:49.829 > 176,2.4288433,0.7584155,0.00,24.6537266,0.0001519397
20:53:49.832 > 177,2.4294186,0.7613618,0.00,24.6574173,0.0001548860
20:53:49.834 > 178,2.4302208,0.7645428,0.00,24.6635380,0.0001580671
20:53:49.837 > 179,2.4307611,0.7676280,0.00,24.6666679,0.0001611522
20:53:49.839 > 180,2.4312272,0.7707394,0.00,24.6688976,0.0001642636
20:53:49.842 > 181,2.4318149,0.7742039,0.00,24.6721916,0.0001677281
20:53:49.844 > 182,2.4325066,0.7775791,0.00,24.6768036,0.0001711034
