09:11:43.216 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:11:43.216 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:11:59.099 > DEBUG (obtain_Vbd) -> Ejecutandose
09:11:59.104 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:11:59.104 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.442293
09:11:59.104 > DEBUG (polarization_settling) → Channel 1
09:12:17.889 > DEBUG (obtain_Vbd) -> Ejecutandose
09:12:17.892 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:12:17.893 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438220
09:12:17.895 > DEBUG (polarization_settling) → Channel 2
09:12:50.944 > -------------------- DATOS OBTENIDOS --------------------
09:12:50.944 > ------------------ -------------------
09:12:50.944 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:12:51.466 > 202,2.4283297,0.8463493,0.00,24.5550632,0.0002401364
09:12:51.468 > 203,2.4289012,0.8514434,0.00,24.5564537,0.0002452305
09:12:51.470 > 204,2.4295173,0.8566278,0.00,24.5582752,0.0002504149
09:12:51.473 > 205,2.4301124,0.8612551,0.00,24.5604343,0.0002550422
09:12:51.475 > 206,2.4307020,0.8662707,0.00,24.5621223,0.0002600577
09:12:51.477 > 207,2.4313710,0.8713474,0.00,24.5646801,0.0002651345
09:12:51.480 > 208,2.4320383,0.8761380,0.00,24.5675201,0.0002699250
09:12:51.482 > 209,2.4325824,0.8816605,0.00,24.5681362,0.0002754476
09:12:51.485 > 210,2.4331412,0.8861382,0.00,24.5700245,0.0002799253
09:12:51.488 > 211,2.4338710,0.8912501,0.00,24.5732632,0.0002850372
09:12:51.490 > 212,2.4343696,0.8964985,0.00,24.5736332,0.0002902856
09:12:51.492 > 213,2.4350576,0.9022821,0.00,24.5756741,0.0002960691
09:12:51.495 > 214,2.4355614,0.9077625,0.00,24.5758610,0.0003015496
09:12:51.497 > 215,2.4362209,0.9125283,0.00,24.5786343,0.0003063154
09:12:51.500 > 216,2.4368887,0.9179690,0.00,24.5807972,0.0003117561
09:12:51.503 > 217,2.4374361,0.9237885,0.00,24.5811424,0.0003175756
09:12:51.505 > 218,2.4381316,0.9288158,0.00,24.5840626,0.0003226029
09:12:51.508 > 219,2.4386396,0.9347144,0.00,24.5838623,0.0003285015
09:12:51.510 > 220,2.4392447,0.9402968,0.00,24.5851364,0.0003340839
09:12:51.513 > 221,2.4398799,0.9454779,0.00,24.5871868,0.0003392650
09:12:51.515 > 222,2.4404683,0.9512049,0.00,24.5881119,0.0003449920
09:12:51.518 > 223,2.4411256,0.9565436,0.00,24.5902576,0.0003503307
09:12:51.521 > 224,2.4417050,0.9622505,0.00,24.5910969,0.0003560375
09:12:51.523 > 225,2.4422903,0.9679250,0.00,24.5920429,0.0003617121
09:12:51.526 > 226,2.4429352,0.9741464,0.00,24.5931149,0.0003679334
09:12:51.528 > 227,2.4434011,0.9796881,0.00,24.5927906,0.0003734752
09:12:51.531 > 228,2.4440708,0.9852209,0.00,24.5948792,0.0003790080
09:12:51.533 > 229,2.4447546,0.9913763,0.00,24.5964794,0.0003851634
09:12:51.536 > 230,2.4453435,0.9967787,0.00,24.5977516,0.0003905658
09:12:51.538 > 231,2.4458179,1.0023476,0.00,24.5974998,0.0003961347
09:12:51.541 > 232,2.4465387,1.0082780,0.00,24.5997715,0.0004020651
09:12:51.543 > 233,2.4470303,1.0143024,0.00,24.5992432,0.0004080895
09:12:51.546 > 234,2.4476819,1.0199643,0.00,24.6009827,0.0004137514
09:12:51.549 > 235,2.4482865,1.0253059,0.00,24.6025028,0.0004190929
09:12:51.551 > 236,2.4488773,1.0314631,0.00,24.6030064,0.0004252502
09:12:51.554 > 237,2.4495339,1.0371433,0.00,24.6047859,0.0004309304
09:12:51.556 > 238,2.4501088,1.0429236,0.00,24.6054955,0.0004367107
09:12:51.559 > 239,2.4506874,1.0487839,0.00,24.6061668,0.0004425710
09:12:51.561 > 240,2.4512749,1.0549991,0.00,24.6065674,0.0004487862
09:12:51.564 > 241,2.4518983,1.0608042,0.00,24.6078224,0.0004545913
09:12:51.566 > 242,2.4524999,1.0666168,0.00,24.6088161,0.0004604039
09:12:51.569 > 243,2.4531324,1.0727403,0.00,24.6098442,0.0004665274
09:12:51.571 > 244,2.4538021,1.0786362,0.00,24.6115513,0.0004724232
09:12:51.574 > 245,2.4541903,1.0848275,0.00,24.6096268,0.0004786146
09:12:51.577 > 246,2.4548349,1.0899278,0.00,24.6118755,0.0004837149
09:12:51.579 > 247,2.4552469,1.0960321,0.00,24.6103230,0.0004898192
09:12:51.582 > 248,2.4558694,1.1018349,0.00,24.6115723,0.0004956220
09:12:51.584 > 249,2.4566422,1.1075842,0.00,24.6146469,0.0005013713
09:12:51.587 > 250,2.4571657,1.1131774,0.00,24.6149502,0.0005069645
09:12:51.590 > 251,2.4576876,1.1197641,0.00,24.6141872,0.0005135512
09:12:51.592 > 252,2.4583306,1.1252277,0.00,24.6160336,0.0005190148
09:12:51.595 > 253,2.4589195,1.1318958,0.00,24.6159763,0.0005256829
09:12:51.597 > 254,2.4594917,1.1380745,0.00,24.6162376,0.0005318616
09:12:51.600 > 255,2.4601746,1.1446729,0.00,24.6173630,0.0005384600
09:12:51.602 > 256,2.4606993,1.1509373,0.00,24.6169720,0.0005447244
09:12:51.605 > 257,2.4613991,1.1568668,0.00,24.6189976,0.0005506539
09:12:51.607 > 258,2.4621174,1.1638739,0.00,24.6201115,0.0005576610
09:12:51.610 > 259,2.4626708,1.1706009,0.00,24.6195736,0.0005643880
09:12:51.612 > 260,2.4634497,1.1769583,0.00,24.6220837,0.0005707454
09:12:51.615 > 261,2.4639268,1.1831535,0.00,24.6212063,0.0005769406
09:12:51.617 > 262,2.4645891,1.1899216,0.00,24.6219101,0.0005837087
09:12:51.620 > 263,2.4652565,1.1961032,0.00,24.6232891,0.0005898903
09:12:51.623 > 264,2.4659376,1.2030795,0.00,24.6239967,0.0005968665
09:12:51.625 > 265,2.4665461,1.2094454,0.00,24.6244869,0.0006032324
09:12:51.628 > 266,2.4671521,1.2161835,0.00,24.6245594,0.0006099707
09:12:51.631 > 267,2.4678338,1.2224774,0.00,24.6259899,0.0006162645
09:12:51.633 > 268,2.4684741,1.2284411,0.00,24.6272793,0.0006222282
09:12:51.636 > 269,2.4689975,1.2347111,0.00,24.6268673,0.0006284982
09:12:51.638 > 270,2.4696405,1.2418193,0.00,24.6269855,0.0006356064
09:12:51.640 > 271,2.4702225,1.2475224,0.00,24.6278629,0.0006413094
09:12:51.643 > 272,2.4708776,1.2540852,0.00,24.6286964,0.0006478723
09:12:51.646 > 273,2.4715092,1.2601316,0.00,24.6297951,0.0006539187
09:12:51.648 > 274,2.4720500,1.2666448,0.00,24.6293354,0.0006604319
09:12:51.651 > 275,2.4727387,1.2729415,0.00,24.6308441,0.0006667285
09:12:51.653 > 276,2.4732749,1.2794944,0.00,24.6302872,0.0006732815
09:12:51.656 > 277,2.4739895,1.2861400,0.00,24.6317368,0.0006799271
09:12:51.658 > 278,2.4746022,1.2925401,0.00,24.6322422,0.0006863272
09:12:51.661 > 279,2.4751692,1.2976986,0.00,24.6335106,0.0006914857
09:12:51.663 > 280,2.4757235,1.3047932,0.00,24.6325989,0.0006985803
09:12:51.666 > 281,2.4764040,1.3113383,0.00,24.6337509,0.0007051254
09:12:51.668 > 282,2.4769607,1.3179390,0.00,24.6333847,0.0007117261
09:12:51.671 > 283,2.4775958,1.3239162,0.00,24.6345997,0.0007177033
09:12:51.673 > 284,2.4782202,1.3304504,0.00,24.6351013,0.0007242375
